id,town,area,latitude,longitude,region,monitoredVotes,registered,photoVoices,officialVotes,officialVoters,against_registered,against_officialVotes,against_photoVoices,cherechen_registered,cherechen_officialVotes,cherechen_photoVoices,corrupted_registered,corrupted_officialVotes,corrupted_photoVoices,dmitriyev_registered,dmitriyev_officialVotes,dmitriyev_photoVoices,ignore_registered,ignore_officialVotes,ignore_photoVoices,kanopatskaja_registered,kanopatskaja_officialVotes,kanopatskaja_photoVoices,lukashenko_registered,lukashenko_officialVotes,lukashenko_photoVoices,tihanovkaja_registered,tihanovkaja_officialVotes,tihanovkaja_photoVoices,voters,votes,turnout,against,cherechen,corrupted,dmitriyev,kanopatskaja,tihanovkaja,lukashenko
03-096-0066,Загорины,village,52.113812,29.13779,3,,5,2,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,5,,2,659.248,524.959,0.7963,2.59236,0.76179,0.562815,0.92097,0.847065,21.22,498.054
03-096-0067,Прудок,village,52.06103,29.120875,3,,30,8,,,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2,,1,27,,7,659.248,524.959,0.7963,21.36,6.27683,4.63736,7.5884,6.97946,114.588,363.529
03-096-0068,Борисковичи,village,52.042366,29.131269,3,,5,3,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,5,,3,659.248,524.959,0.7963,2.59236,0.76179,0.562815,0.92097,0.847065,21.22,498.054
03-096-0069,Белая,village,52.070581,28.900851,3,,5,1,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,5,,1,659.248,524.959,0.7963,2.59236,0.76179,0.562815,0.92097,0.847065,21.22,498.054
03-096-0070,Скрыгалов,village,52.102755,28.815762,3,,19,1,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,19,,1,659.248,524.959,0.7963,9.85097,2.8948,2.1387,3.49969,3.21885,80.636,422.72
03-096-0071,Большие Зимовищи,village,52.01874,29.055343,3,,18,3,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,,0,17,,3,659.248,524.959,0.7963,11.2678,3.31114,2.44629,4.00302,3.68179,72.148,428.101
03-096-0072,Моисеевка,village,52.071804,29.010077,3,,8,1,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,,0,7,,1,659.248,524.959,0.7963,6.08304,1.78756,1.32066,2.16108,1.98766,29.708,481.911
03-096-0073,Романовка,village,51.998911,28.937035,3,,1,1,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,,1,659.248,524.959,0.7963,0.518472,0.152358,0.112563,0.184194,0.169413,4.244,519.578
03-096-0074,Слобода,village,52.045585,29.006583,3,,15,4,,,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,,0,13,,4,659.248,524.959,0.7963,11.6476,3.42276,2.52876,4.13797,3.80591,55.172,444.244
03-097-0001,Narowlya,town_below100,51.79857,29.507303,3,,68,19,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2,,0,66,,19,1288.99,1095.9,0.8502,22.5852,6.3633,3.67458,7.30436,4.8397,168.3,882.832
03-097-0002,Narowlya,town_below100,51.801455,29.505983,3,,66,24,,,1,,1,1,,0,0,,0,0,,0,0,,0,1,,0,1,,0,62,,23,1288.99,1095.9,0.8502,24.567,6.92165,3.99701,7.94527,5.26435,158.1,889.104
03-097-0003,Narowlya,town_below100,51.803154,29.498284,3,,90,39,,,3,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,,1,86,,38,1288.99,1095.9,0.8502,31.631,8.91192,5.14632,10.2299,6.77808,219.3,813.902
03-097-0004,Narowlya,town_below100,51.785379,29.504123,3,,81,37,,,0,,0,1,,0,0,,0,0,,0,1,,0,0,,0,0,,0,79,,37,1288.99,1095.9,0.8502,26.4116,7.44137,4.29713,8.54185,5.65963,201.45,842.097
03-097-0005,Завойть,village,51.804061,29.381575,3,,3,0,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,3,,0,659.248,524.959,0.7963,1.55542,0.457074,0.337689,0.552582,0.508239,12.732,508.816
03-097-0006,Буда Головчицкая,village,51.748743,29.306961,3,,2,0,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2,,0,659.248,524.959,0.7963,1.03694,0.304716,0.225126,0.368388,0.338826,8.488,514.197
03-097-0007,Головчицы,village,51.715772,29.331782,3,,2,1,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2,,1,659.248,524.959,0.7963,1.03694,0.304716,0.225126,0.368388,0.338826,8.488,514.197
03-097-0008,Демидов,village,51.656691,29.27243,3,,2,0,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2,,0,659.248,524.959,0.7963,1.03694,0.304716,0.225126,0.368388,0.338826,8.488,514.197
03-097-0009,Вербовичи,village,51.715783,29.517419,3,,3,0,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,3,,0,659.248,524.959,0.7963,1.55542,0.457074,0.337689,0.552582,0.508239,12.732,508.816
03-097-0010,Грушевка,village,51.675611,29.4326,3,,5,2,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,5,,2,659.248,524.959,0.7963,2.59236,0.76179,0.562815,0.92097,0.847065,21.22,498.054
03-097-0011,Киров,village,51.503898,29.427093,3,,5,1,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,5,,1,659.248,524.959,0.7963,2.59236,0.76179,0.562815,0.92097,0.847065,21.22,498.054
03-098-0001,Aktsyabarski,town_below100,52.636734,28.881115,3,,104,47,,,1,,0,0,,0,0,,0,0,,0,0,,0,1,,0,0,,0,102,,47,1288.99,1095.9,0.8502,33.1813,9.34871,5.39855,10.7313,7.11029,260.1,770.029
03-098-0002,Aktsyabarski,town_below100,52.648204,28.888104,3,,90,36,,,0,,0,0,,0,0,,0,1,,0,0,,0,0,,0,0,,0,89,,36,1288.99,1095.9,0.8502,27.7754,7.82562,4.51902,8.98293,5.95188,226.95,813.894
03-098-0003,Aktsyabarski,town_below100,52.64775,28.883001,3,,140,63,,,1,,1,0,,0,0,,0,2,,0,1,,0,0,,0,6,,2,130,,60,1288.99,1095.9,0.8502,54.059,15.2309,8.79532,17.4834,11.5841,331.5,657.246
03-098-0004,Aktsyabarski,town_below100,52.656623,28.8839,3,,103,56,,,1,,0,0,,0,0,,0,1,,1,1,,0,1,,1,3,,0,96,,54,1288.99,1095.9,0.8502,39.313,11.0763,6.39616,12.7143,8.42422,244.8,773.175
03-098-0005,Aktsyabarski,town_below100,52.636893,28.890421,3,,0,0,,,0,,0,0,,0,0,,0,0,,0,0,,,0,,0,0,,0,0,,0,1288.99,1095.9,0.8502,0,0,0,0,0,0,1095.9
03-098-0006,Дербин,village,52.535912,29.153089,3,,5,1,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,5,,1,659.248,524.959,0.7963,2.59236,0.76179,0.562815,0.92097,0.847065,21.22,498.054
03-098-0007,Волосовичи,village,52.534006,29.11818,3,,16,8,,,1,,0,0,,0,0,,0,0,,0,1,,0,0,,0,0,,0,14,,8,659.248,524.959,0.7963,12.1661,3.57512,2.64132,4.32216,3.97532,59.416,438.863
03-098-0008,Ломовичи,village,52.555502,28.963742,3,,7,5,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,7,,5,659.248,524.959,0.7963,3.6293,1.06651,0.787941,1.28936,1.18589,29.708,487.292
03-098-0009,Гать,village,52.601574,28.962071,3,,10,4,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,10,,4,659.248,524.959,0.7963,5.18472,1.52358,1.12563,1.84194,1.69413,42.44,471.149
03-098-0010,Любань,village,52.600157,29.136218,3,,12,4,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,,0,11,,4,659.248,524.959,0.7963,8.15693,2.39699,1.77091,2.89786,2.66531,46.684,460.387
03-098-0011,Нестановичи,village,52.541373,29.073857,3,,3,0,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,3,,0,659.248,524.959,0.7963,1.55542,0.457074,0.337689,0.552582,0.508239,12.732,508.816
03-098-0012,Заболотье,village,52.658043,28.565752,3,,4,1,,,0,,0,0,,0,0,,0,1,,1,0,,0,0,,0,0,,0,3,,0,659.248,524.959,0.7963,4.00915,1.17813,0.870408,1.4243,1.31001,12.732,503.435
03-098-0013,Лясковичи,village,52.659856,28.534482,3,,1,0,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,,0,0,,0,659.248,524.959,0.7963,2.45374,0.721054,0.532719,0.871722,0.801769,0,519.578
03-098-0014,Поречье,village,52.639374,28.757228,3,,15,7,,,0,,0,0,,0,0,,0,1,,1,0,,0,0,,0,0,,0,14,,6,659.248,524.959,0.7963,9.71234,2.85407,2.1086,3.45044,3.17355,59.416,444.244
03-098-0015,Рассвет,village,52.782555,29.172762,3,,9,3,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,9,,3,659.248,524.959,0.7963,4.66625,1.37122,1.01307,1.65775,1.52472,38.196,476.53
03-098-0016,Протасы,village,52.778666,29.083029,3,,2,1,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2,,1,659.248,524.959,0.7963,1.03694,0.304716,0.225126,0.368388,0.338826,8.488,514.197
03-098-0017,Мойсеевка,village,52.695575,29.132625,3,,7,0,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,7,,0,659.248,524.959,0.7963,3.6293,1.06651,0.787941,1.28936,1.18589,29.708,487.292
03-098-0018,Сосновка,village,52.548235,28.566435,3,,2,0,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2,,0,659.248,524.959,0.7963,1.03694,0.304716,0.225126,0.368388,0.338826,8.488,514.197
03-098-0019,Новая Дуброва,village,52.675404,28.884277,3,,16,8,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,16,,8,659.248,524.959,0.7963,8.29555,2.43773,1.80101,2.9471,2.71061,67.904,438.863
03-098-0020,Шкава,village,52.695548,29.003295,3,,4,2,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,4,,2,659.248,524.959,0.7963,2.07389,0.609432,0.450252,0.736776,0.677652,16.976,503.435
03-098-0021,Ковали,village,52.602783,28.90121,3,,10,4,,,0,,0,0,,0,0,,0,1,,1,0,,0,0,,0,0,,0,9,,3,659.248,524.959,0.7963,7.11998,2.09228,1.54579,2.52947,2.32649,38.196,471.149
03-099-0001,Pyetrykaw,town_below100,52.120336,28.485205,3,,145,57,,,1,,0,1,,0,0,,0,1,,0,0,,0,0,,0,1,,0,141,,57,1288.99,1095.9,0.8502,47.8195,13.473,7.78016,15.4654,10.247,359.55,641.564
03-099-0002,Pyetrykaw,town_below100,52.123919,28.494129,3,,136,71,,,3,,2,0,,0,0,,0,2,,1,0,,0,0,,0,2,,0,129,,68,1288.99,1095.9,0.8502,49.0261,13.8129,7.97647,15.8557,10.5056,328.95,669.772
03-099-0003,Pyetrykaw,town_below100,52.124767,28.503885,3,,87,48,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,3,,0,84,,48,1288.99,1095.9,0.8502,29.4628,8.30104,4.79356,9.52865,6.31346,214.2,823.299
03-099-0004,Pyetrykaw,town_below100,52.134561,28.489035,3,,186,84,,,2,,0,0,,0,0,,0,0,,0,3,,1,0,,0,8,,2,173,,81,1288.99,1095.9,0.8502,71.4541,20.1319,11.6255,23.1092,15.3116,441.15,513.117
03-099-0005,Pyetrykaw,town_below100,52.132389,28.487306,3,,2,0,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2,,0,1288.99,1095.9,0.8502,0.588672,0.165856,0.095776,0.190384,0.126144,5.1,1089.63
03-099-0006,Бабуничи,village,52.277407,28.467773,3,,15,7,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,,0,14,,7,659.248,524.959,0.7963,9.71234,2.85407,2.1086,3.45044,3.17355,59.416,444.244
03-099-0007,Михедовичи,village,52.323733,28.384859,3,,2,0,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2,,0,659.248,524.959,0.7963,1.03694,0.304716,0.225126,0.368388,0.338826,8.488,514.197
03-099-0008,Голубица,village,52.106439,28.291101,3,,14,4,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,14,,4,659.248,524.959,0.7963,7.25861,2.13301,1.57588,2.57872,2.37178,59.416,449.625
03-099-0009,Турок,village,52.093068,28.364332,3,,0,0,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,659.248,524.959,0.7963,0,0,0,0,0,0,524.959
03-099-0010,Торгошин,village,52.063838,28.323602,3,,0,0,,,0,,0,0,,0,0,,0,0,,0,0,,,0,,0,0,,0,0,,0,659.248,524.959,0.7963,0,0,0,0,0,0,524.959
03-099-0011,Грабов,village,52.367251,28.261852,3,,2,0,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2,,0,659.248,524.959,0.7963,1.03694,0.304716,0.225126,0.368388,0.338826,8.488,514.197
03-099-0012,Великие Селютичи,village,52.310537,28.219506,3,,0,0,,,0,,0,0,,0,0,,0,0,,0,0,,,0,,0,0,,0,0,,0,659.248,524.959,0.7963,0,0,0,0,0,0,524.959
03-099-0013,Колки,village,52.418443,28.958298,3,,15,7,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,15,,7,659.248,524.959,0.7963,7.77708,2.28537,1.68845,2.76291,2.5412,63.66,444.244
03-099-0014,Секеричи,village,52.465625,28.92392,3,,0,0,,,0,,0,0,,0,0,,0,0,,0,0,,,0,,0,0,,0,0,,0,659.248,524.959,0.7963,0,0,0,0,0,0,524.959
03-099-0015,Комаровичи,village,52.465203,28.458961,3,,15,6,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,15,,6,659.248,524.959,0.7963,7.77708,2.28537,1.68845,2.76291,2.5412,63.66,444.244
03-099-0016,Конковичи,village,52.160609,28.706087,3,,13,5,,,1,,1,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,12,,4,659.248,524.959,0.7963,8.6754,2.54935,1.88348,3.08205,2.83473,50.928,455.006
03-099-0017,Копаткевичи,village,52.312519,28.818996,3,,107,53,,,1,,0,2,,0,0,,0,1,,1,1,,1,1,,0,3,,0,98,,51,761.108,606.071,0.7963,72.8939,21.4206,15.8256,25.8965,23.8184,415.912,30.3035
03-099-0018,Копаткевичи,village,52.313147,28.819311,3,,2,1,,,0,,0,0,,0,0,,0,0,,0,0,,0,1,,1,0,,0,1,,0,659.248,524.959,0.7963,2.97221,0.873412,0.645282,1.05592,0.971182,4.244,514.197
03-099-0019,Першая Слободка,village,52.295454,28.824719,3,,2,0,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2,,0,659.248,524.959,0.7963,1.03694,0.304716,0.225126,0.368388,0.338826,8.488,514.197
03-099-0020,Копцевичи,village,52.227424,28.31558,3,,24,11,,,0,,0,0,,0,0,,0,0,,0,0,,0,1,,1,1,,0,22,,10,659.248,524.959,0.7963,16.3139,4.79398,3.54182,5.79571,5.33062,93.368,395.815
03-099-0021,Лучицы,village,52.449991,28.80902,3,,14,0,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,14,,0,659.248,524.959,0.7963,7.25861,2.13301,1.57588,2.57872,2.37178,59.416,449.625
03-099-0022,Кошевичи,village,52.491142,28.7361,3,,7,2,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,7,,2,659.248,524.959,0.7963,3.6293,1.06651,0.787941,1.28936,1.18589,29.708,487.292
03-099-0023,Бринёв,village,52.189438,28.180627,3,,22,9,182,,0,,0,0,6,0,0,2,0,0,8,0,0,,0,0,9,0,1,127,0,21,171,9,659.248,524.959,0.7963,13.3416,3.92057,2.89654,4.7398,4.35944,89.124,406.577
03-099-0024,Лясковичи,village,52.114625,28.159669,3,,31,11,,,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,3,,1,27,,10,659.248,524.959,0.7963,23.8137,6.99788,5.17008,8.46013,7.78123,114.588,358.148
03-099-0025,Слобода,village,52.202334,28.502924,3,,11,6,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,11,,6,659.248,524.959,0.7963,5.70319,1.67594,1.23819,2.02613,1.86354,46.684,465.768
03-099-0026,Сметаничи,village,52.224053,28.542719,3,,0,0,,,0,,0,0,,0,0,,0,0,,0,0,,,0,,0,0,,0,0,,0,659.248,524.959,0.7963,0,0,0,0,0,0,524.959
03-099-0027,Муляровка,village,52.210474,28.563075,3,,12,3,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,12,,3,659.248,524.959,0.7963,6.22166,1.8283,1.35076,2.21033,2.03296,50.928,460.387
03-099-0028,Куритичи,village,52.281748,28.600158,3,,12,2,,,0,,0,0,,0,0,,0,1,,0,0,,0,0,,0,0,,0,11,,2,659.248,524.959,0.7963,8.15693,2.39699,1.77091,2.89786,2.66531,46.684,460.387
03-099-0029,Мышанка,village,52.181437,28.961846,3,,10,3,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,10,,3,659.248,524.959,0.7963,5.18472,1.52358,1.12563,1.84194,1.69413,42.44,471.149
03-099-0030,Мышанка,village,52.183379,28.962447,3,,21,4,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2,,0,19,,4,659.248,524.959,0.7963,14.7584,4.33691,3.20414,5.24313,4.82239,80.636,411.958
03-099-0031,Теребов,village,52.247217,28.952486,3,,0,0,,,0,,0,0,,0,0,,0,0,,0,0,,,0,,0,0,,0,0,,0,659.248,524.959,0.7963,0,0,0,0,0,0,524.959
03-099-0032,Ивашковичи,village,52.275726,28.796646,3,,10,7,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,10,,7,659.248,524.959,0.7963,5.18472,1.52358,1.12563,1.84194,1.69413,42.44,471.149
03-099-0033,Новосёлки,village,52.402682,28.556437,3,,25,8,,,0,,0,0,,0,0,,0,1,,0,0,,0,0,,0,0,,0,24,,8,659.248,524.959,0.7963,14.8971,4.37765,3.23423,5.29238,4.86768,101.856,390.434
03-099-0034,Макаричи,village,52.10447,28.431167,3,,17,6,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,17,,6,659.248,524.959,0.7963,8.81402,2.59009,1.91357,3.1313,2.88002,72.148,433.482
03-099-0035,Велавск,village,52.101521,28.613462,3,,1,0,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,,0,659.248,524.959,0.7963,0.518472,0.152358,0.112563,0.184194,0.169413,4.244,519.578
03-099-0036,Белановичи,village,52.1416,28.580341,3,,2,0,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2,,0,659.248,524.959,0.7963,1.03694,0.304716,0.225126,0.368388,0.338826,8.488,514.197
03-099-0037,Птичь,village,52.196157,28.805809,3,,30,10,,,0,,0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,29,,10,659.248,524.959,0.7963,17.4894,5.13944,3.79705,6.21335,5.71475,123.076,363.529
03-099-0038,Рог,village,52.238698,28.727763,3,,3,2,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,3,,2,659.248,524.959,0.7963,1.55542,0.457074,0.337689,0.552582,0.508239,12.732,508.816
03-099-0039,Залесье,village,52.351455,28.667981,3,,3,0,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,3,,0,659.248,524.959,0.7963,1.55542,0.457074,0.337689,0.552582,0.508239,12.732,508.816
03-099-0040,Челющевичи,village,52.357165,28.755683,3,,9,4,,,0,,0,0,,0,0,,0,1,,0,0,,0,0,,0,0,,0,8,,4,659.248,524.959,0.7963,6.60151,1.93992,1.43322,2.34527,2.15707,33.952,476.53
03-100-0001,Rechytsa,town_below100,52.350267,30.430834,3,,330,169,,,6,,2,1,,1,2,,0,6,,3,0,,0,0,,0,0,,0,315,,163,1304.25,1108.87,0.8502,116.409,32.7977,18.9395,37.6481,24.9448,803.25,74.881
03-100-0002,Rechytsa,town_below100,52.355344,30.431032,3,,276,132,,,11,,1,3,,0,0,,0,3,,1,1,,1,0,,0,1,,0,257,,129,1288.99,1095.9,0.8502,105.656,29.768,17.19,34.1703,22.6405,655.35,231.124
03-100-0003,Rechytsa,town_below100,52.35909,30.418564,3,,159,88,,,1,,0,0,,0,0,,0,1,,0,0,,0,0,,0,1,,0,156,,88,1288.99,1095.9,0.8502,50.655,14.2719,8.24149,16.3825,10.8546,397.8,597.693
03-100-0004,Rechytsa,town_below100,52.361873,30.415392,3,,171,97,1667,1780,2,95,0,0,7,0,0,4,0,3,22,1,1,,1,1,15,0,4,1440,0,160,84,95,1780,1513.36,0.8502,64.4687,18.1638,10.4889,20.85,13.8147,408,977.574
03-100-0005,Rechytsa,town_below100,52.365766,30.404128,3,,128,63,,,3,,0,0,,0,0,,0,1,,0,1,,0,0,,0,4,,0,119,,63,1288.99,1095.9,0.8502,49.2418,13.8737,8.01156,15.9254,10.5518,303.45,694.845
03-100-0006,Rechytsa,town_below100,52.367201,30.39642,3,,135,68,,,2,,0,1,,1,0,,0,0,,0,0,,0,0,,0,0,,0,132,,67,1288.99,1095.9,0.8502,43.591,12.2816,7.09218,14.0979,9.34092,336.6,672.895
03-100-0007,Rechytsa,town_below100,52.368268,30.395414,3,,136,61,,,1,,0,0,,0,1,,1,1,,0,0,,0,1,,0,1,,0,131,,60,1288.99,1095.9,0.8502,46.4557,13.0887,7.55827,15.0244,9.95479,334.05,669.767
03-100-0008,Rechytsa,town_below100,52.370127,30.391587,3,,206,107,,,3,,3,2,,0,0,,0,2,,0,0,,0,0,,0,3,,1,196,,103,1288.99,1095.9,0.8502,73.4852,20.7042,11.9559,23.7661,15.7468,499.8,450.441
03-100-0009,Rechytsa,town_below100,52.373074,30.387185,3,,119,71,2248,2489,1,44,0,0,10,0,1,,1,1,24,0,0,,0,0,21,0,0,1832,0,116,317,70,2489,2116.15,0.8502,38.8816,10.9547,6.32597,12.5748,8.33177,295.8,1743.28
03-100-0010,Rechytsa,town_below100,52.384008,30.348477,3,,9,8,300,,0,2,0,0,1,0,0,,0,1,4,1,0,,0,0,2,0,0,278,0,8,13,7,1288.99,1095.9,0.8502,3.93422,1.10845,0.640092,1.27238,0.843048,20.4,1067.7
03-100-0011,Rechytsa,town_below100,52.373096,30.349546,3,,296,155,1897,1962,5,66,2,2,28,0,0,,0,3,22,1,1,,0,0,17,0,4,1661,1,281,103,151,1962,1668.09,0.8502,106.401,29.9782,17.3113,34.4116,22.8003,716.55,740.637
03-100-0012,Rechytsa,town_below100,52.37237,30.348773,3,,243,115,,,5,,1,3,,0,0,,0,0,,0,2,,0,1,,0,3,,0,229,,114,1288.99,1095.9,0.8502,89.5164,25.2209,14.5642,28.9508,19.1821,583.95,334.514
03-100-0013,Rechytsa,town_below100,52.37237,30.348773,3,,141,71,,,1,,0,1,,0,0,,0,1,,0,0,,0,0,,0,4,,0,134,,71,1288.99,1095.9,0.8502,50.4978,14.2275,8.21591,16.3316,10.821,341.7,654.105
03-100-0014,Rechytsa,town_below100,52.370638,30.351432,3,,272,151,2433,2704,3,120,1,0,36,0,0,,0,0,32,0,1,,0,0,25,0,4,1902,2,264,318,148,2704,2298.94,0.8502,90.341,25.4532,14.6983,29.2174,19.3588,673.2,1446.67
03-100-0015,Rechytsa,town_below100,52.370638,30.351432,3,,215,128,,,5,,3,0,,0,1,,0,1,,1,0,,0,1,,0,3,,0,204,,124,1288.99,1095.9,0.8502,77.4194,21.8126,12.596,25.0384,16.5899,520.2,422.242
03-100-0016,Rechytsa,town_below100,52.351901,30.382649,3,,215,107,,,2,,0,0,,0,0,,0,2,,1,1,,0,0,,0,3,,0,207,,106,1288.99,1095.9,0.8502,73.5638,20.7263,11.9687,23.7915,15.7637,527.85,422.235
03-100-0017,Rechytsa,town_below100,52.348402,30.396681,3,,79,37,909,1000,2,68,0,1,7,1,0,,0,0,21,0,2,,0,0,13,0,1,769,0,73,31,36,1000,850.2,0.8502,30.9637,8.72391,5.03775,10.0141,6.63509,186.15,602.675
03-100-0018,Rechytsa,town_below100,52.357759,30.413443,3,,186,87,,,4,,1,2,,1,1,,0,2,,1,2,,0,1,,1,4,,0,170,,83,1288.99,1095.9,0.8502,75.3097,21.2182,12.2528,24.3561,16.1378,433.5,513.124
03-100-0019,Rechytsa,town_below100,52.356043,30.40808,3,,158,86,,,3,,1,1,,0,0,,0,0,,0,1,,0,0,,0,2,,0,151,,85,1288.99,1095.9,0.8502,55.5015,15.6373,9.03,17.9499,11.8932,385.05,600.837
03-100-0020,Rechytsa,town_below100,52.357836,30.409778,3,,141,64,,,0,,0,2,,0,0,,0,1,,0,0,,0,0,,0,2,,0,136,,64,1288.99,1095.9,0.8502,47.9274,13.5033,7.79771,15.5003,10.2702,346.8,654.1
03-100-0021,Rechytsa,town_below100,52.362978,30.395342,3,,204,112,,,1,,0,2,,1,1,,0,2,,2,0,,0,0,,0,4,,1,194,,108,1288.99,1095.9,0.8502,72.8965,20.5383,11.8602,23.5757,15.6207,494.7,456.707
03-100-0022,Rechytsa,town_below100,52.367339,30.411575,3,,269,159,,,6,,3,4,,2,1,,0,5,,1,0,,0,0,,0,3,,0,250,,153,1288.99,1095.9,0.8502,103.595,29.1875,16.8548,33.504,22.199,637.5,253.058
03-100-0023,Rechytsa,town_below100,52.366998,30.408996,3,,172,82,,,3,,0,1,,1,0,,0,0,,0,0,,0,0,,0,4,,0,164,,81,1288.99,1095.9,0.8502,60.9074,17.1604,9.90954,19.6982,13.0516,418.2,556.972
03-100-0024,Rechytsa,town_below100,52.366487,30.381984,3,,69,42,1010,,1,,1,0,4,0,0,,0,2,15,2,0,,0,0,9,0,0,875,0,66,60,39,1288.99,1095.9,0.8502,24.1648,6.80833,3.93157,7.8152,5.17817,168.3,879.701
03-100-0025,Rechytsa,town_below100,52.368004,30.378588,3,,99,51,1036,1120,0,47,0,1,5,1,0,,0,1,16,0,0,,0,1,8,0,0,899,0,96,61,50,1120,952.224,0.8502,32.9949,9.29617,5.36821,10.671,7.07033,244.8,642.023
03-100-0026,Rechytsa,town_below100,52.377384,30.368635,3,,222,118,,,5,,1,4,,1,0,,0,2,,1,1,,0,0,,0,0,,0,210,,115,1288.99,1095.9,0.8502,80.765,22.7552,13.1403,26.1204,17.3068,535.5,400.311
03-100-0027,Rechytsa,town_below100,52.365645,30.426541,3,,90,49,,,1,,0,0,,0,1,,1,0,,0,1,,1,0,,0,0,,0,87,,47,1288.99,1095.9,0.8502,30.3458,8.54982,4.93722,9.81423,6.50268,221.85,813.899
