id,zubr_id,observers,accreditation-reject,let-observer-in-violation,no-let-observer-in,observer-pushed-away,force-beforehand-voting,late-report,home-voting-violation,wrong-voters-number,no-medcine-on-poll-station,non-transparent-counting,observer-limitations,other
04-107-0010,3702,0,False,False,False,False,False,False,False,False,False,False,False,False
04-107-0011,3703,1,False,False,False,False,False,False,False,False,False,False,False,False
04-107-0012,3704,1,False,False,False,False,False,False,False,False,False,False,False,False
04-107-0013,3705,1,False,False,False,False,False,False,False,False,False,False,False,False
04-107-0014,3706,1,False,False,False,False,False,False,False,False,False,False,False,False
04-107-0015,3707,0,False,False,False,False,False,False,False,False,False,False,False,False
04-107-0016,3708,1,False,False,False,False,False,False,False,False,False,False,False,False
04-107-0017,3709,0,False,False,False,False,False,False,False,False,False,False,False,False
04-107-0018,3710,1,False,False,False,False,False,False,False,False,False,False,False,False
04-107-0019,3711,0,False,False,False,False,False,False,False,False,False,False,False,False
04-107-0020,3712,0,False,False,False,False,False,False,False,False,False,False,False,False
04-107-0021,3713,0,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0001,3714,2,False,False,True,False,False,False,False,True,False,False,True,True
04-145-0002,3715,1,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0003,3716,1,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0004,3717,0,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0005,3718,1,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0006,3719,3,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0007,3720,3,False,True,False,False,False,False,False,True,False,False,False,True
04-145-0008,3721,0,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0009,3722,1,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0010,3723,0,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0011,3724,2,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0012,3725,4,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0013,3726,0,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0014,3727,0,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0015,3728,0,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0016,3729,0,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0017,3730,1,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0018,3731,1,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0019,3732,2,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0020,3733,3,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0021,3734,0,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0022,3735,0,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0023,3736,1,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0024,3737,1,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0025,3738,1,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0026,3739,0,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0027,3740,0,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0028,3741,1,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0029,3742,0,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0030,3743,1,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0031,3744,0,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0032,3745,1,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0033,3746,1,False,False,False,False,False,False,False,False,False,False,False,False
04-145-0034,3747,1,False,False,False,False,False,False,False,False,False,False,False,False
04-108-0001,3748,0,False,False,False,False,False,False,False,False,False,False,False,False
04-108-0002,3749,0,False,False,False,False,False,False,False,False,False,False,False,False
04-108-0003,3750,0,False,False,False,False,False,False,False,False,False,False,False,False
04-108-0004,3751,0,False,False,False,False,False,False,False,False,False,False,False,False
04-108-0005,3752,0,False,False,False,False,False,False,False,False,False,False,False,False
04-108-0006,3753,0,False,False,False,False,False,False,False,False,False,False,False,False
04-108-0007,3754,0,False,False,False,False,False,False,False,False,False,False,False,False
04-108-0008,3755,1,False,False,True,True,False,False,False,False,False,False,True,False
04-108-0009,3756,1,False,False,False,False,False,False,False,False,False,False,False,False
04-108-0010,3757,0,False,False,False,False,False,False,False,False,False,False,False,False
04-108-0011,3758,0,False,False,False,False,False,False,False,False,False,False,False,False
04-108-0012,3759,0,False,False,False,False,False,False,False,False,False,False,False,False
04-108-0013,3760,0,False,False,False,False,False,False,False,False,False,False,False,False
04-108-0014,3761,0,False,False,False,False,False,False,False,False,False,False,False,False
04-108-0015,3762,1,False,False,False,False,False,False,False,False,False,False,False,True
04-108-0016,3763,0,False,False,False,False,False,False,False,False,False,False,False,False
04-108-0017,3764,0,False,False,False,False,False,False,False,False,False,False,False,False
04-108-0018,3765,0,False,False,False,False,False,False,False,False,False,False,False,False
04-108-0019,3766,0,False,False,False,False,False,False,False,False,False,False,False,False
04-108-0020,3767,0,False,False,False,False,False,False,False,False,False,False,False,False
04-108-0021,3768,0,False,False,False,False,False,False,False,False,False,False,False,False
04-108-0022,3769,0,False,False,False,False,False,False,False,False,False,False,False,False
04-108-0023,3770,0,False,False,False,False,False,False,False,False,False,False,False,False
04-109-0001,3771,0,False,False,False,False,False,False,False,False,False,False,False,False
04-109-0002,3772,0,False,False,False,False,False,False,False,False,False,False,False,False
04-109-0003,3773,0,False,False,False,False,False,False,False,False,False,False,False,False
04-109-0004,3774,0,False,False,False,False,False,False,False,False,False,False,False,False
04-109-0005,3775,0,False,False,False,False,False,False,False,False,False,False,False,False
04-109-0006,3776,0,False,False,False,False,False,False,False,False,False,False,False,False
04-109-0007,3777,0,False,False,False,False,False,False,False,False,False,False,False,False
04-109-0008,3778,0,False,False,False,False,False,False,False,False,False,False,False,False
04-109-0009,3779,1,False,False,False,False,False,False,False,False,False,False,False,False
04-109-0010,3780,0,False,False,False,False,False,False,False,False,False,False,False,False
04-109-0011,3781,1,False,False,False,False,False,False,False,False,False,False,False,False
04-109-0012,3782,0,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0001,3783,0,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0002,3784,0,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0003,3785,3,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0004,3786,1,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0005,3787,0,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0006,3788,0,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0007,3789,0,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0008,3790,0,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0009,3791,0,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0010,3792,0,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0011,3793,1,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0012,3794,0,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0013,3795,1,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0014,3796,1,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0015,3797,0,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0016,3798,0,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0017,3799,0,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0018,3800,0,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0019,3801,0,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0020,3802,0,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0021,3803,1,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0022,3804,0,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0023,3805,1,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0024,3806,1,False,False,False,False,False,False,False,False,False,False,False,False
04-110-0025,3807,0,False,False,False,False,False,False,False,False,False,False,False,False
04-111-0001,3808,3,False,False,False,False,False,False,False,False,False,False,False,False
04-111-0002,3809,4,False,False,False,False,False,False,False,False,False,False,False,False
04-111-0003,3810,0,False,False,False,False,False,False,False,False,False,False,False,False
04-111-0004,3811,1,False,False,False,False,False,False,False,False,False,False,False,False
04-111-0005,3812,0,False,False,False,False,False,False,False,False,False,False,False,False
04-111-0006,3813,0,False,False,False,False,False,False,False,False,False,False,False,False
